1630541, 0022300096, 00:17:28, 1, 6, 1, 5, 2, 2, 0, 3, 1, 0, 1, 0, 1, 5, 11.0
1628415, 0022300096, 00:34:01, 4, 10, 2, 5, 2, 2, 0, 4, 2, 0, 0, 0, 5, 12, 2.0
1631095, 0022300096, 00:34:08, 6, 12, 2, 6, 0, 0, 2, 6, 5, 2, 0, 1, 3, 14, 12.0
1630578, 0022300096, 00:33:12, 7, 15, 1, 2, 4, 4, 4, 1, 7, 0, 0, 0, 3, 19, -10.0
1630224, 0022300096, 00:38:04, 8, 20, 1, 5, 4, 5, 1, 8, 1, 0, 1, 4, 1, 21, 4.0
1627832, 0022300096, 00:32:20, 2, 13, 2, 7, 2, 2, 0, 0, 4, 2, 0, 0, 2, 8, -13.0
1641708, 0022300096, 00:19:32, 3, 5, 1, 2, 2, 2, 0, 4, 0, 1, 0, 0, 3, 9, 2.0
201145, 0022300096, 00:21:00, 2, 7, 0, 2, 2, 2, 1, 2, 2, 0, 1, 0, 0, 6, -13.0
1630256, 0022300096, 00:21:41, 2, 6, 0, 2, 2, 2, 2, 6, 1, 2, 2, 1, 2, 6, -24.0
203493, 0022300096, 00:06:02, 0, 2, 0, 2, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, -15.0
1629631, 0022300097, 00:24:16, 6, 10, 2, 4, 1, 1, 1, 2, 1, 4, 0, 2, 3, 15, 17.0
1630552, 0022300097, 00:25:42, 6, 10, 2, 3, 0, 0, 1, 6, 1, 2, 1, 2, 4, 14, 14.0
203991, 0022300097, 00:23:02, 5, 10, 0, 0, 2, 2, 2, 10, 1, 1, 0, 0, 1, 12, 15.0
1627749, 0022300097, 00:29:44, 6, 12, 1, 5, 2, 2, 0, 1, 5, 2, 1, 3, 0, 15, 26.0
1629027, 0022300097, 00:32:02, 5, 14, 3, 8, 7, 9, 0, 3, 11, 1, 0, 3, 1, 20, 13.0
203992, 0022300097, 00:26:19, 6, 10, 4, 7, 1, 1, 0, 1, 6, 2, 0, 2, 1, 17, 12.0
1630180, 0022300097, 00:30:59, 4, 9, 1, 3, 4, 5, 3, 6, 3, 0, 0, 1, 0, 13, 23.0
1630168, 0022300097, 00:22:38, 7, 11, 0, 2, 0, 0, 4, 3, 2, 1, 0, 1, 4, 14, 5.0
1631100, 0022300097, 00:09:30, 2, 3, 2, 2, 0, 0, 1, 0, 1, 1, 0, 1, 0, 6, -7.0
1630235, 0022300097, 00:04:41, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, -7.0
1628981, 0022300097, 00:04:41, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, -7.0
1641723, 0022300097, 00:03:14, 0, 2, 0, 1, 1, 2, 1, 1, 0, 0, 0, 0, 0, 1, -10.0
1631243, 0022300097, 00:03:12, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, -9.0
203109, 0022300097, 00:25:57, 1, 4, 0, 3, 0, 0, 0, 3, 3, 0, 1, 0, 1, 2, -27.0
203507, 0022300097, 00:29:28, 9, 14, 0, 1, 8, 10, 5, 6, 3, 1, 2, 3, 2, 26, -11.0
201572, 0022300097, 00:20:25, 5, 11, 2, 5, 1, 1, 1, 2, 1, 1, 0, 0, 0, 13, -22.0
1627736, 0022300097, 00:31:38, 6, 12, 4, 10, 2, 4, 1, 3, 1, 2, 0, 2, 3, 18, -26.0
203081, 0022300097, 00:29:02, 2, 12, 2, 8, 0, 0, 1, 3, 5, 2, 0, 6, 2, 6, -29.0
1626192, 0022300097, 00:23:19, 2, 9, 1, 6, 0, 0, 1, 2, 2, 2, 0, 1, 1, 5, -15.0
1626171, 0022300097, 00:21:01, 5, 10, 0, 2, 2, 2, 1, 3, 2, 0, 0, 3, 2, 12, -5.0
1630699, 0022300097, 00:16:08, 3, 5, 2, 2, 0, 0, 1, 0, 0, 0, 0, 1, 3, 8, -2.0
1626166, 0022300097, 00:14:24, 2, 3, 2, 3, 0, 0, 0, 1, 1, 0, 0, 1, 4, 6, 3.0
1641748, 0022300097, 00:06:37, 0, 1, 0, 1, 0, 0, 1, 3, 1, 1, 0, 1, 2, 0, 5.0
203648, 0022300097, 00:07:33, 1, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 3, 2, 2, 14.0
201577, 0022300097, 00:05:37, 0, 0, 0, 0, 2, 2, 0, 0, 1, 0, 0, 1, 0, 2, 10.0
1631260, 0022300097, 00:05:37, 2, 2, 2, 2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 7, 10.0
1631102, 0022300097, 00:03:14, 1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 10.0
1629680, 0022300098, 00:10:39, 1, 3, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, -14.0
203924, 0022300098, 00:27:54, 5, 16, 1, 4, 6, 7, 2, 3, 1, 0, 2, 2, 2, 17, -29.0
1629028, 0022300098, 00:20:37, 3, 7, 0, 0, 1, 1, 2, 7, 2, 2, 1, 0, 3, 7, -15.0
1631101, 0022300098, 00:35:38, 7, 13, 2, 4, 4, 5, 1, 4, 2, 0, 0, 3, 3, 20, -23.0
1630703, 0022300098, 00:26:30, 2, 7, 0, 4, 0, 0, 0, 1, 3, 0, 1, 4, 5, 4, -17.0
1629057, 0022300098, 00:25:42, 2, 3, 0, 0, 2, 2, 2, 5, 2, 2, 2, 1, 2, 6, -6.0
1627763, 0022300098, 00:25:51, 7, 16, 2, 6, 2, 2, 1, 4, 5, 1, 0, 2, 2, 18, -6.0
1641739, 0022300098, 00:27:40, 5, 16, 1, 5, 1, 2, 3, 0, 2, 0, 2, 0, 3, 12, -13.0
1631133, 0022300098, 00:24:24, 4, 9, 1, 3, 3, 3, 3, 4, 1, 4, 1, 2, 4, 12, 5.0
1631200, 0022300098, 00:05:47, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, -8.0
1641712, 0022300098, 00:04:39, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7.0
1630219, 0022300098, 00:04:39, 0, 2, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, -7.0
202699, 0022300098, 00:37:44, 8, 11, 2, 4, 6, 7, 0, 5, 2, 1, 2, 3, 3, 24, 31.0
200782, 0022300098, 00:19:34, 1, 2, 1, 2, 0, 0, 0, 4, 0, 1, 2, 1, 1, 3, 26.0
203954, 0022300098, 00:29:25, 12, 22, 2, 4, 9, 12, 5, 10, 7, 2, 6, 3, 3, 35, 28.0
1629001, 0022300098, 00:30:33, 4, 9, 1, 2, 3, 3, 0, 2, 8, 2, 0, 1, 2, 12, 27.0
1630178, 0022300098, 00:34:44, 6, 14, 4, 8, 10, 10, 1, 9, 4, 0, 0, 2, 1, 26, 19.0
1626162, 0022300098, 00:25:45, 3, 10, 0, 4, 6, 6, 1, 2, 0, 2, 1, 1, 1, 12, -1.0
201976, 0022300098, 00:20:26, 2, 3, 0, 0, 0, 0, 1, 1, 2, 1, 3, 1, 3, 4, 8.0
1627863, 0022300098, 00:10:16, 1, 2, 0, 1, 0, 0, 1, 1, 2, 1, 0, 1, 0, 2, -3.0
1630194, 0022300098, 00:17:03, 1, 5, 0, 2, 0, 0, 1, 4, 1, 0, 1, 1, 2, 2, 0.0
1630531, 0022300098, 00:07:36, 1, 3, 0, 0, 0, 0, 1, 1, 2, 0, 1, 1, 4, 2, -1.0
1630196, 0022300098, 00:02:41, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3.0
1627788, 0022300098, 00:02:41, 1, 1, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 4, 3.0
1628964, 0022300098, 00:01:32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0
1629640, 0022300099, 00:24:18, 1, 9, 1, 5, 2, 2, 0, 5, 1, 1, 0, 0, 4, 5, -27.0
1641705, 0022300099, 00:26:16, 4, 10, 0, 2, 3, 6, 1, 4, 2, 1, 1, 5, 1, 11, -14.0
1628380, 0022300099, 00:24:50, 4, 11, 1, 4, 0, 0, 1, 5, 4, 0, 0, 5, 2, 9, -36.0
1630170, 0022300099, 00:27:49, 6, 10, 1, 3, 1, 1, 0, 1, 0, 1, 0, 2, 2, 14, -30.0
1631110, 0022300099, 00:22:29, 0, 2, 0, 2, 0, 0, 2, 2, 3, 1, 1, 4, 3, 0, -30.0
1626224, 0022300099, 00:16:41, 4, 7, 2, 4, 2, 2, 0, 1, 1, 1, 1, 0, 1, 12, -5.0
1631103, 0022300099, 00:21:02, 3, 12, 2, 4, 1, 1, 0, 1, 2, 1, 0, 2, 1, 9, -10.0
1629646, 0022300099, 00:16:15, 3, 4, 0, 0, 0, 0, 1, 4, 1, 1, 1, 0, 2, 6, 9.0
1630200, 0022300099, 00:20:02, 1, 4, 1, 2, 2, 2, 0, 2, 4, 1, 0, 4, 3, 5, 0.0
203926, 0022300099, 00:14:43, 3, 6, 2, 4, 0, 0, 0, 3, 2, 0, 0, 0, 3, 8, -8.0
1630572, 0022300099, 00:06:55, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, -13.0
1631104, 0022300099, 00:06:55, 0, 1, 0, 1, 1, 2, 0, 0, 1, 0, 1, 1, 0, 1, -13.0
1630577, 0022300099, 00:06:55, 1, 4, 1, 2, 0, 0, 0, 2, 0, 0, 1, 1, 0, 3, -13.0
1631230, 0022300099, 00:04:50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10.0
203496, 0022300099, 00:26:29, 0, 1, 0, 1, 0, 0, 1, 2, 3, 1, 1, 0, 1, 0, 25.0
202695, 0022300099, 00:27:48, 6, 13, 3, 7, 6, 7, 0, 3, 4, 2, 0, 3, 2, 21, 24.0
1627826, 0022300099, 00:22:29, 6, 7, 0, 0, 4, 6, 2, 6, 0, 0, 1, 1, 4, 16, 23.0
202331, 0022300099, 00:27:48, 8, 17, 2, 7, 1, 1, 1, 3, 5, 5, 0, 1, 1, 19, 24.0
201566, 0022300099, 00:26:41, 8, 13, 3, 5, 0, 3, 1, 7, 3, 1, 1, 2, 3, 19, 30.0
1630538, 0022300099, 00:21:19, 7, 14, 4, 8, 0, 0, 0, 3, 1, 1, 0, 4, 1, 18, 10.0
203486, 0022300099, 00:20:41, 2, 3, 0, 0, 0, 0, 2, 4, 1, 0, 0, 0, 0, 4, 7.0
1626181, 0022300099, 00:19:06, 5, 11, 2, 5, 1, 2, 1, 2, 1, 2, 1, 0, 1, 13, 8.0
1630231, 0022300099, 00:17:47, 4, 6, 1, 3, 1, 2, 0, 2, 0, 1, 1, 2, 1, 10, 13.0
201587, 0022300099, 00:14:42, 0, 4, 0, 4, 0, 0, 0, 2, 1, 1, 0, 1, 1, 0, 6.0
1629599, 0022300099, 00:05:30, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 10.0
1631217, 0022300099, 00:04:50, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 1, 0, 0, 10.0
1641738, 0022300099, 00:04:50, 1, 2, 1, 2, 0, 0, 0, 4, 1, 1, 0, 0, 1, 3, 10.0
1627752, 0022300100, 00:41:23, 7, 17, 5, 13, 1, 2, 0, 3, 2, 0, 1, 1, 3, 20, -10.0
2544, 0022300100, 00:39:05, 11, 19, 3, 8, 2, 6, 0, 15, 8, 0, 0, 8, 2, 27, -5.0
203076, 0022300100, 00:41:41, 11, 22, 1, 2, 7, 8, 6, 10, 2, 2, 3, 0, 5, 30, -10.0
1630559, 0022300100, 00:27:33, 1, 12, 1, 8, 2, 2, 0, 2, 2, 1, 0, 3, 2, 5, -12.0
1626156, 0022300100, 00:40:37, 5, 13, 1, 5, 6, 7, 0, 3, 9, 0, 0, 0, 4, 17, -7.0
1629060, 0022300100, 00:17:16, 3, 6, 2, 4, 3, 4, 2, 4, 1, 0, 0, 0, 1, 11, 9.0
1629216, 0022300100, 00:31:34, 1, 3, 0, 2, 0, 0, 0, 0, 2, 1, 0, 0, 4, 2, 4.0
1629629, 0022300100, 00:04:50, 0, 2, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, -7.0
1629637, 0022300100, 00:07:11, 1, 1, 0, 0, 2, 2, 0, 2, 0, 0, 0, 0, 1, 4, 1.0
1626174, 0022300100, 00:13:50, 3, 3, 2, 2, 3, 3, 0, 5, 1, 0, 0, 0, 0, 11, 12.0
203084, 0022300100, 00:38:36, 3, 9, 0, 4, 2, 2, 0, 2, 2, 0, 1, 0, 1, 8, -4.0
1631099, 0022300100, 00:33:13, 6, 14, 3, 9, 2, 3, 3, 5, 5, 2, 1, 1, 4, 17, 13.0
1627734, 0022300100, 00:34:00, 5, 8, 1, 1, 1, 3, 1, 14, 5, 1, 0, 3, 6, 12, 5.0
1628989, 0022300100, 00:36:37, 4, 12, 3, 7, 1, 2, 0, 7, 4, 0, 2, 0, 3, 12, 11.0
1628368, 0022300100, 00:34:15, 14, 24, 3, 8, 6, 8, 1, 3, 8, 1, 1, 3, 5, 37, 15.0
1628426, 0022300100, 00:18:21, 4, 10, 2, 6, 1, 1, 0, 4, 1, 0, 1, 0, 0, 11, -1.0
1630558, 0022300100, 00:15:30, 2, 4, 1, 2, 0, 0, 0, 2, 2, 0, 0, 0, 4, 5, -17.0
1628370, 0022300100, 00:24:42, 7, 17, 4, 9, 4, 5, 1, 2, 3, 0, 0, 2, 1, 22, 0.0
1630537, 0022300100, 00:14:04, 2, 4, 0, 2, 0, 0, 0, 2, 0, 1, 0, 0, 3, 4, 1.0
201580, 0022300100, 00:15:29, 2, 2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 4, 4.0
1630556, 0022300100, 00:00:13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.0
1630560, 0022300101, 00:37:60, 10, 17, 1, 4, 12, 14, 0, 2, 2, 0, 0, 2, 4, 33, 8.0
1628969, 0022300101, 00:37:45, 10, 13, 1, 3, 3, 3, 1, 6, 4, 1, 1, 5, 3, 24, 10.0
1627827, 0022300101, 00:31:16, 7, 12, 4, 9, 1, 2, 1, 6, 1, 1, 2, 1, 0, 19, 5.0
203915, 0022300101, 00:12:54, 2, 6, 1, 3, 0, 0, 0, 1, 3, 0, 0, 1, 2, 5, 14.0
1627732, 0022300101, 00:35:17, 5, 6, 0, 0, 1, 2, 3, 7, 8, 0, 1, 2, 1, 11, 3.0
1629022, 0022300101, 00:28:43, 6, 13, 3, 7, 4, 6, 0, 5, 4, 1, 1, 0, 1, 19, 11.0
1626220, 0022300101, 00:31:50, 3, 8, 2, 6, 0, 0, 0, 2, 0, 0, 2, 0, 1, 8, 0.0
1630549, 0022300101, 00:10:16, 5, 8, 0, 0, 1, 3, 4, 4, 1, 0, 1, 1, 5, 11, 2.0
1628372, 0022300101, 00:14:01, 1, 4, 0, 1, 1, 2, 1, 3, 2, 1, 0, 1, 2, 3, 7.0
202330, 0022300101, 00:31:16, 6, 11, 2, 2, 1, 1, 0, 0, 5, 2, 1, 0, 4, 15, -8.0
1629023, 0022300101, 00:35:23, 7, 14, 1, 3, 0, 1, 3, 9, 2, 0, 0, 1, 4, 15, -14.0
1631109, 0022300101, 00:23:13, 8, 8, 0, 0, 2, 2, 1, 6, 1, 0, 0, 1, 1, 18, -7.0
1626179, 0022300101, 00:40:42, 10, 19, 2, 6, 1, 1, 0, 3, 9, 1, 1, 2, 2, 23, -13.0
1630163, 0022300101, 00:21:45, 3, 12, 0, 6, 2, 2, 0, 3, 8, 2, 0, 3, 6, 8, -3.0
1630208, 0022300101, 00:12:35, 1, 1, 0, 0, 2, 2, 0, 2, 1, 1, 2, 1, 2, 4, -7.0
1641706, 0022300101, 00:36:07, 7, 16, 2, 5, 6, 6, 4, 5, 2, 0, 1, 0, 3, 22, -4.0
1630550, 0022300101, 00:18:37, 3, 6, 1, 4, 0, 0, 0, 2, 3, 0, 0, 1, 1, 7, -1.0
1630177, 0022300101, 00:20:22, 2, 9, 0, 5, 5, 5, 0, 1, 2, 2, 0, 0, 0, 9, -3.0
201942, 0022300102, 00:34:42, 6, 19, 0, 1, 8, 8, 1, 2, 4, 0, 1, 0, 2, 20, 15.0
1630172, 0022300102, 00:22:21, 3, 6, 1, 2, 2, 2, 0, 4, 0, 1, 1, 1, 0, 9, -7.0
202696, 0022300102, 00:34:17, 10, 19, 0, 1, 4, 6, 5, 12, 3, 1, 0, 1, 3, 24, 0.0
203897, 0022300102, 00:35:51, 6, 17, 1, 6, 10, 11, 0, 5, 1, 0, 0, 1, 1, 23, 2.0
1629632, 0022300102, 00:25:29, 3, 6, 1, 2, 0, 0, 0, 2, 3, 1, 0, 1, 4, 7, 5.0
1627936, 0022300102, 00:26:05, 3, 5, 1, 2, 1, 2, 1, 3, 3, 0, 1, 3, 1, 8, 6.0
1628975, 0022300102, 00:17:37, 5, 7, 1, 1, 0, 0, 0, 1, 2, 1, 1, 3, 1, 11, 4.0
1628470, 0022300102, 00:19:49, 2, 3, 1, 1, 0, 0, 1, 3, 1, 2, 1, 2, 3, 5, 5.0
203083, 0022300102, 00:13:43, 2, 4, 0, 0, 1, 2, 2, 1, 2, 1, 0, 1, 0, 5, 7.0
1630245, 0022300102, 00:10:06, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 2, 0, -2.0
1631097, 0022300102, 00:27:33, 4, 11, 1, 4, 6, 6, 1, 3, 0, 0, 0, 2, 5, 15, -7.0
1630167, 0022300102, 00:23:51, 2, 5, 0, 2, 2, 2, 2, 6, 0, 1, 0, 0, 1, 6, 9.0
1626167, 0022300102, 00:31:45, 6, 14, 3, 8, 5, 8, 2, 9, 3, 0, 2, 1, 2, 20, -9.0
1628971, 0022300102, 00:36:57, 6, 12, 3, 6, 0, 0, 2, 5, 1, 1, 0, 3, 2, 15, -13.0
1630169, 0022300102, 00:36:06, 6, 16, 1, 8, 6, 7, 1, 4, 13, 2, 0, 4, 1, 19, 2.0
1629614, 0022300102, 00:21:16, 3, 7, 0, 4, 0, 0, 0, 1, 2, 2, 0, 4, 4, 6, -2.0
1630174, 0022300102, 00:27:19, 1, 4, 1, 4, 2, 2, 0, 4, 3, 0, 2, 0, 6, 5, -15.0
1630188, 0022300102, 00:16:15, 4, 7, 0, 2, 0, 0, 0, 2, 0, 1, 1, 1, 3, 8, 2.0
1627741, 0022300102, 00:18:58, 4, 12, 3, 8, 0, 0, 3, 2, 4, 0, 0, 2, 0, 11, -2.0
1627759, 0022300103, 00:31:32, 13, 24, 8, 13, 2, 4, 0, 6, 2, 3, 1, 0, 3, 36, 32.0
1628369, 0022300103, 00:27:36, 14, 21, 4, 9, 1, 1, 0, 6, 3, 0, 0, 2, 2, 33, 27.0
204001, 0022300103, 00:23:52, 7, 9, 1, 2, 0, 0, 0, 6, 3, 0, 1, 2, 2, 15, 30.0
1628401, 0022300103, 00:23:36, 2, 3, 1, 2, 0, 0, 1, 0, 8, 2, 1, 2, 1, 5, 27.0
201950, 0022300103, 00:26:42, 4, 7, 1, 3, 2, 2, 1, 4, 3, 1, 2, 1, 1, 11, 28.0
1630202, 0022300103, 00:25:03, 0, 8, 0, 6, 0, 0, 1, 6, 6, 1, 0, 4, 3, 0, -2.0
201143, 0022300103, 00:15:31, 4, 9, 0, 3, 0, 0, 4, 1, 1, 2, 0, 0, 1, 8, 4.0
1630573, 0022300103, 00:25:08, 3, 10, 2, 9, 0, 0, 3, 5, 1, 0, 1, 1, 3, 8, -10.0
1629052, 0022300103, 00:10:16, 0, 4, 0, 2, 0, 0, 1, 1, 1, 1, 0, 0, 2, 0, -10.0
1630625, 0022300103, 00:09:41, 1, 3, 0, 1, 0, 0, 2, 0, 1, 0, 0, 1, 1, 2, -17.0
1628436, 0022300103, 00:10:42, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, -11.0
1630205, 0022300103, 00:05:31, 2, 2, 1, 1, 0, 0, 2, 0, 0, 0, 0, 3, 1, 5, -4.0
1629004, 0022300103, 00:04:50, 1, 2, 1, 2, 0, 0, 0, 0, 1, 1, 0, 0, 0, 3, 1.0
1641731, 0022300103, 00:27:52, 4, 12, 1, 6, 0, 0, 2, 3, 1, 1, 2, 1, 0, 9, -5.0
1630166, 0022300103, 00:22:13, 4, 10, 1, 3, 2, 2, 2, 5, 1, 1, 0, 0, 4, 11, -26.0
1628398, 0022300103, 00:26:20, 9, 15, 3, 6, 0, 0, 0, 5, 4, 0, 0, 2, 0, 21, -24.0
1629673, 0022300103, 00:25:16, 5, 11, 1, 5, 0, 0, 2, 1, 2, 3, 1, 3, 3, 11, -29.0
1626145, 0022300103, 00:26:32, 5, 9, 1, 4, 0, 0, 0, 3, 7, 1, 0, 2, 0, 11, -31.0
1630557, 0022300103, 00:23:35, 3, 6, 3, 6, 0, 2, 0, 2, 0, 0, 0, 2, 1, 9, -13.0
201568, 0022300103, 00:16:10, 1, 5, 0, 2, 1, 2, 0, 2, 2, 1, 0, 1, 0, 3, -14.0
1626153, 0022300103, 00:11:30, 0, 2, 0, 0, 1, 2, 0, 2, 2, 0, 0, 0, 0, 1, -6.0
1631098, 0022300103, 00:15:46, 2, 4, 0, 0, 1, 2, 1, 1, 0, 0, 0, 2, 2, 5, 8.0
1630264, 0022300103, 00:09:44, 1, 3, 0, 0, 3, 4, 0, 2, 1, 0, 0, 0, 2, 5, 9.0
1630647, 0022300103, 00:12:00, 5, 5, 1, 1, 3, 4, 3, 3, 1, 1, 1, 0, 0, 14, 14.0
1631157, 0022300103, 00:12:00, 0, 2, 0, 0, 7, 8, 1, 0, 3, 4, 0, 1, 1, 7, 14.0
1631116, 0022300103, 00:05:31, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4.0
1630215, 0022300103, 00:05:31, 0, 2, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 4.0
1630183, 0022300104, 00:23:56, 5, 6, 2, 2, 0, 0, 0, 3, 2, 0, 1, 0, 2, 12, -8.0
1626157, 0022300104, 00:36:11, 7, 17, 1, 3, 1, 1, 2, 8, 3, 1, 0, 0, 2, 16, -8.0
203497, 0022300104, 00:30:41, 3, 7, 0, 0, 8, 11, 6, 7, 1, 1, 2, 0, 2, 14, -13.0
1630162, 0022300104, 00:37:47, 13, 21, 5, 8, 0, 1, 0, 5, 7, 1, 0, 5, 4, 31, -9.0
201144, 0022300104, 00:28:02, 2, 9, 2, 6, 0, 0, 1, 1, 3, 0, 0, 0, 3, 6, -12.0
203937, 0022300104, 00:24:47, 2, 5, 0, 2, 0, 0, 1, 1, 5, 2, 1, 2, 1, 4, -8.0
1629675, 0022300104, 00:23:58, 5, 12, 3, 7, 0, 0, 0, 1, 0, 0, 0, 1, 1, 13, -21.0
1629638, 0022300104, 00:13:21, 1, 3, 1, 3, 0, 2, 0, 0, 2, 0, 0, 1, 1, 3, -9.0
1629003, 0022300104, 00:16:33, 4, 8, 2, 2, 0, 0, 0, 1, 1, 0, 0, 1, 1, 10, 2.0
1631169, 0022300104, 00:01:11, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4.0
1630568, 0022300104, 00:01:11, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 4.0
1629162, 0022300104, 00:01:11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4.0
1630227, 0022300104, 00:01:11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.0
1629631, 0022300104, 00:30:21, 6, 10, 3, 5, 1, 2, 0, 4, 2, 1, 0, 0, 0, 16, 4.0
1630552, 0022300104, 00:33:06, 5, 7, 1, 2, 1, 1, 1, 4, 3, 1, 1, 2, 3, 12, 19.0
203991, 0022300104, 00:22:34, 0, 3, 0, 0, 2, 2, 1, 4, 1, 0, 5, 1, 3, 2, -4.0
1627749, 0022300104, 00:39:22, 17, 24, 3, 5, 4, 4, 0, 7, 5, 2, 0, 3, 1, 41, 25.0
1629027, 0022300104, 00:35:00, 9, 22, 1, 7, 5, 5, 0, 1, 8, 1, 0, 1, 1, 24, 4.0
203992, 0022300104, 00:20:27, 3, 10, 2, 7, 0, 0, 0, 1, 4, 1, 0, 1, 1, 8, 3.0
1630180, 0022300104, 00:25:10, 4, 5, 3, 3, 0, 0, 0, 6, 1, 0, 1, 1, 2, 11, 17.0
1631100, 0022300104, 00:06:12, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, -8.0
1630168, 0022300104, 00:24:15, 3, 3, 0, 0, 4, 4, 2, 5, 3, 0, 0, 0, 1, 10, 22.0
1628981, 0022300104, 00:01:11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4.0
1631243, 0022300104, 00:01:11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4.0
1641723, 0022300104, 00:01:11, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4.0
1629680, 0022300105, 00:18:52, 3, 4, 3, 4, 0, 0, 0, 0, 2, 0, 0, 0, 1, 9, -5.0
203924, 0022300105, 00:37:07, 8, 18, 2, 8, 4, 4, 1, 5, 0, 1, 1, 2, 2, 22, 8.0
1629028, 0022300105, 00:32:01, 5, 9, 0, 0, 0, 0, 7, 16, 2, 1, 2, 1, 1, 10, 7.0
1631101, 0022300105, 00:38:13, 4, 10, 2, 5, 4, 4, 2, 3, 3, 1, 2, 4, 3, 14, 4.0
1630703, 0022300105, 00:34:25, 4, 12, 0, 6, 3, 4, 0, 4, 7, 2, 0, 4, 6, 11, 1.0
1627763, 0022300105, 00:29:24, 9, 21, 3, 7, 0, 1, 1, 2, 5, 0, 0, 1, 2, 21, 9.0
1641739, 0022300105, 00:23:21, 1, 4, 0, 2, 1, 2, 2, 5, 0, 0, 1, 1, 2, 3, 12.0
1631133, 0022300105, 00:15:59, 2, 3, 0, 0, 0, 0, 0, 3, 0, 0, 1, 1, 2, 4, 1.0
1630219, 0022300105, 00:10:38, 2, 4, 1, 3, 0, 0, 0, 0, 1, 1, 0, 0, 0, 5, 3.0
1628384, 0022300105, 00:30:14, 4, 12, 2, 9, 0, 0, 0, 3, 1, 2, 1, 2, 0, 10, 0.0
1627783, 0022300105, 00:35:06, 9, 21, 0, 6, 2, 3, 1, 5, 3, 1, 0, 0, 1, 20, -2.0
1627751, 0022300105, 00:28:27, 6, 8, 0, 0, 2, 3, 5, 5, 1, 0, 1, 2, 3, 14, -5.0
1630567, 0022300105, 00:37:21, 8, 19, 1, 4, 3, 3, 4, 8, 2, 2, 1, 4, 3, 20, 1.0
203471, 0022300105, 00:32:00, 4, 10, 1, 3, 1, 1, 0, 1, 8, 1, 0, 1, 1, 10, 1.0
1641711, 0022300105, 00:20:50, 2, 7, 0, 3, 0, 0, 1, 5, 0, 2, 0, 0, 3, 4, -9.0
1629018, 0022300105, 00:18:53, 1, 7, 0, 1, 1, 3, 0, 1, 2, 1, 0, 0, 2, 3, -10.0
1630201, 0022300105, 00:14:51, 3, 5, 0, 2, 0, 0, 0, 1, 0, 1, 0, 1, 1, 6, -9.0
1628449, 0022300105, 00:16:56, 1, 4, 0, 0, 2, 2, 3, 4, 1, 0, 1, 1, 2, 4, -3.0
1629667, 0022300105, 00:05:22, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, -4.0
1627884, 0022300106, 00:26:40, 7, 10, 4, 6, 4, 6, 0, 4, 0, 0, 0, 1, 0, 22, 12.0
